FlightDate,Airline,FlightNum,Origin,Dest,CRSDepTime,DepDelayMinutes,WindSpeed,Visibility,Precipitation,Temperature
09-03-2025,GoFirst,316,DEL,CCU,2203,6,21.1,4.2,0.1,35
09-03-2025,IndiGo,589,HYD,HYD,1390,20,18.2,9.7,9.6,26.7
09-03-2025,IndiGo,618,HYD,BOM,1742,8,14.5,8.2,1.4,-1.7
09-03-2025,AirIndia,377,BOM,DEL,1925,7,8,1.3,2.9,16.8
09-03-2025,AirIndia,948,DEL,HYD,619,4,4.9,2.8,1.3,18.4
09-03-2025,IndiGo,821,BOM,HYD,1274,20,10.5,12.4,4.9,36.9
09-03-2025,GoFirst,268,HYD,DEL,956,11,7.2,7.8,9.3,13.9
09-03-2025,IndiGo,429,HYD,HYD,1939,16,8.5,3,1,15.1
09-03-2025,AirIndia,749,BLR,CCU,968,41,12.9,7.5,4.4,0.1
09-03-2025,IndiGo,540,BOM,HYD,1316,37,4.2,4.5,0.2,23.8
09-03-2025,IndiGo,490,BOM,CCU,1043,47,20.2,4.1,7.7,4.5
09-03-2025,GoFirst,595,DEL,BOM,281,9,3.6,14.4,6.4,-1.5
10-03-2025,Vistara,480,DEL,BOM,2166,25,12,6.1,7,39.9
10-03-2025,AirIndia,405,BLR,BLR,1058,10,18.6,1.7,4.7,7.1
10-03-2025,GoFirst,841,CCU,CCU,197,7,12.1,14.6,9.1,1.3
10-03-2025,IndiGo,919,CCU,BOM,1082,14,9,12.1,4.1,26.5
10-03-2025,IndiGo,772,CCU,HYD,1184,10,11.9,4.6,5.1,32
10-03-2025,Vistara,612,BOM,DEL,1008,7,21.2,6.7,7,-2.1
10-03-2025,AirIndia,847,BOM,DEL,1229,10,24.8,13.1,5.2,-0.3
10-03-2025,AirIndia,287,HYD,CCU,1035,23,15.8,6,1.9,-0.9
10-03-2025,SpiceJet,615,BOM,BLR,489,17,19.8,8.9,3.2,-2.9
10-03-2025,AirIndia,743,BOM,HYD,275,8,0.4,8.5,0.9,24.7
10-03-2025,Vistara,526,BOM,CCU,2289,6,22,6.6,4.3,21.5
10-03-2025,SpiceJet,601,BLR,DEL,1239,40,23.9,10,6.1,24.8
10-03-2025,SpiceJet,829,BOM,CCU,1274,4,14.4,7.6,1.2,17.8
10-03-2025,IndiGo,359,DEL,HYD,125,9,18.8,1.3,6.3,31.8
10-03-2025,IndiGo,612,DEL,BOM,216,9,12.8,12.4,8.9,19.6
10-03-2025,AirIndia,170,HYD,HYD,1208,26,7.2,2.6,3.4,36.3
10-03-2025,SpiceJet,577,BLR,BOM,1246,10,21.3,7.5,2.2,16.9
10-03-2025,IndiGo,277,DEL,BOM,918,11,14.9,9.1,8.9,30.6
10-03-2025,Vistara,556,BLR,BOM,1317,10,14.5,10.9,6.9,13.3
10-03-2025,IndiGo,288,BLR,CCU,2198,20,16.5,6.8,1.1,14.6
10-03-2025,IndiGo,390,HYD,DEL,1661,9,21.4,11.3,4.1,33.2
10-03-2025,SpiceJet,619,BLR,CCU,307,5,18.3,2.8,6.7,-0.2
10-03-2025,SpiceJet,864,BOM,DEL,1359,4,5.3,10.1,5.7,20.4
10-03-2025,GoFirst,391,BLR,HYD,1969,40,11.7,12.6,6.2,27.7
11-03-2025,Vistara,855,HYD,BLR,891,15,24.5,13.5,5.7,28.8
11-03-2025,SpiceJet,734,HYD,HYD,374,1,13.9,9.1,8,21.6
11-03-2025,AirIndia,910,HYD,CCU,2033,13,23.5,5.4,3.2,15.2
11-03-2025,Vistara,382,DEL,CCU,1364,10,20.3,3.3,7.1,6.7
11-03-2025,Vistara,643,BOM,DEL,128,6,16.7,5.8,9.9,35.9
11-03-2025,SpiceJet,945,DEL,CCU,1014,7,8.7,8.6,3.9,11.6
11-03-2025,Vistara,476,CCU,BOM,1799,37,7.6,3.7,7.9,31
11-03-2025,SpiceJet,757,BOM,CCU,1381,8,16.1,14.3,2.5,-3.6
11-03-2025,IndiGo,255,BLR,DEL,516,26,10.8,13.6,2.8,5.4
11-03-2025,GoFirst,607,HYD,DEL,1518,10,20,1.5,9.3,10.6
11-03-2025,IndiGo,512,CCU,BOM,85,36,19,8.9,0.3,25.2
11-03-2025,SpiceJet,627,BOM,DEL,1198,7,7.8,12.1,2.2,9.4
11-03-2025,SpiceJet,454,DEL,BLR,2358,8,17.6,4.4,4.8,-3.1
11-03-2025,IndiGo,658,HYD,HYD,1142,15,12.4,8.3,4,2.8
11-03-2025,AirIndia,862,DEL,CCU,1993,25,8.1,6.7,6.3,6.7
11-03-2025,AirIndia,286,BOM,BLR,2161,25,10.3,3.8,1.9,2.9
11-03-2025,AirIndia,130,BOM,CCU,302,12,22.4,9.6,0.7,4.2
11-03-2025,SpiceJet,359,CCU,BLR,587,8,9,14.9,3.7,29.6
11-03-2025,Vistara,520,BLR,CCU,986,10,7.2,6.1,5.2,13.5
11-03-2025,SpiceJet,628,DEL,BOM,1863,11,8.8,8.7,5.6,13.2
11-03-2025,Vistara,650,CCU,DEL,344,5,5.4,5.6,6,38.5
11-03-2025,IndiGo,403,HYD,DEL,813,7,13.6,13.3,5.5,15.1
11-03-2025,GoFirst,138,BLR,BOM,1987,13,3.7,13.1,2.5,36.7
11-03-2025,Vistara,588,CCU,BLR,1310,19,20.4,3.5,7.6,8.5
12-03-2025,AirIndia,743,DEL,HYD,1999,19,5.6,13.6,0.9,13
12-03-2025,SpiceJet,641,BOM,BLR,1677,7,15,3.1,2,12.8
12-03-2025,IndiGo,769,HYD,DEL,1327,22,3.1,2.3,7.4,19.6
12-03-2025,AirIndia,377,DEL,HYD,1092,9,24.5,10.1,2.8,21.3
12-03-2025,IndiGo,302,BLR,CCU,1009,24,11.4,6.4,4.9,6.2
12-03-2025,GoFirst,165,BLR,HYD,703,5,20.6,8.4,3.3,30.7
12-03-2025,SpiceJet,207,BOM,BLR,574,26,19.2,10.1,5.1,17.3
12-03-2025,SpiceJet,367,BOM,BOM,1608,11,17.8,1.7,3.5,-4.7
12-03-2025,GoFirst,321,HYD,CCU,1112,6,20.7,5.1,9.9,21.6
12-03-2025,SpiceJet,903,HYD,BLR,687,8,2.5,7.5,3.6,30.9
12-03-2025,Vistara,629,BOM,CCU,488,11,17,4.7,6.3,6.3
12-03-2025,IndiGo,189,BOM,HYD,1347,7,6.6,1.7,8.9,-3.3
12-03-2025,AirIndia,792,BLR,DEL,493,7,19.6,2.2,6.4,31.3
12-03-2025,GoFirst,354,BOM,BLR,1667,23,23.9,12.2,5.7,38.9
12-03-2025,Vistara,554,CCU,BOM,1637,11,22.5,13.8,5.7,-1.6
12-03-2025,AirIndia,352,DEL,HYD,18,3,2.9,3.1,5,37.2
12-03-2025,AirIndia,356,BOM,BLR,1000,8,9.2,4.5,8.1,11.2
12-03-2025,GoFirst,482,HYD,BOM,850,13,9.1,10.1,0.5,37.4
12-03-2025,Vistara,541,CCU,BLR,1388,10,3.1,14.4,8.9,24.2
12-03-2025,AirIndia,957,HYD,HYD,1354,30,2.5,5.2,5.9,35.1
12-03-2025,AirIndia,698,CCU,BLR,1367,6,9.6,13,8.5,30.4
12-03-2025,Vistara,189,BOM,CCU,821,4,24.8,8.1,0.1,-3.7
12-03-2025,SpiceJet,848,DEL,HYD,454,6,14.2,14.4,8.7,-2.1
12-03-2025,AirIndia,489,HYD,BLR,1624,10,15.5,2.9,1.2,18.7
13-03-2025,IndiGo,681,CCU,DEL,710,8,11.8,14.6,7.2,0.8
13-03-2025,Vistara,143,BLR,BLR,2190,4,16.6,7.2,4.2,15.7
13-03-2025,AirIndia,811,BOM,CCU,916,35,23.9,14.3,6.8,38
13-03-2025,GoFirst,763,DEL,BOM,1496,5,14.7,7.4,6.3,8.3
13-03-2025,IndiGo,697,BOM,BOM,1440,13,1.6,8.4,1.6,17
13-03-2025,AirIndia,118,BLR,BOM,304,8,12.3,12.3,5.1,12.3
13-03-2025,IndiGo,200,DEL,DEL,735,19,24.8,11.1,2.8,23.3
13-03-2025,IndiGo,706,BLR,CCU,2338,21,9.7,9.7,5.6,3.7
13-03-2025,SpiceJet,865,BOM,HYD,1963,6,14.8,6.8,7.4,6.7
13-03-2025,IndiGo,456,CCU,BOM,2149,40,2.7,12.1,0.8,33.6
13-03-2025,SpiceJet,641,BOM,CCU,2009,10,3.5,14.3,5.2,31.5
13-03-2025,Vistara,860,BOM,BLR,961,7,21.9,1.1,6.2,30.5
13-03-2025,SpiceJet,132,BOM,DEL,1026,21,7.5,9.2,3,29.7
13-03-2025,GoFirst,328,HYD,CCU,2132,24,7.6,13.1,9.5,15.7
13-03-2025,AirIndia,623,BLR,CCU,1473,40,9.7,10.1,5.2,27.8
13-03-2025,Vistara,729,BLR,HYD,1947,26,24.2,12.2,1.8,12.4
13-03-2025,Vistara,961,BLR,CCU,1177,38,2.1,13.5,1.1,-0.5
13-03-2025,GoFirst,254,HYD,HYD,664,2,20.5,11.5,5.4,12.7
13-03-2025,SpiceJet,522,CCU,DEL,11,8,8.5,11,3.8,2.1
13-03-2025,AirIndia,345,BOM,DEL,1156,1,21.2,14.5,1.9,12.6
13-03-2025,SpiceJet,504,CCU,BLR,303,20,24.8,13.1,0.3,8.4
13-03-2025,IndiGo,943,HYD,HYD,1763,10,8.7,12.4,5.7,22
13-03-2025,SpiceJet,858,BLR,HYD,42,10,3.2,2.2,6,11.3
13-03-2025,Vistara,640,BOM,BOM,943,24,3.6,4.3,1.4,26.8
14-03-2025,AirIndia,260,DEL,BOM,1349,43,19,8.8,6,18
14-03-2025,SpiceJet,846,DEL,BLR,890,7,3.6,10.9,9.5,36.4
14-03-2025,AirIndia,801,CCU,DEL,1004,7,6.5,5.2,9.8,-0.9
14-03-2025,AirIndia,216,BLR,BOM,20,12,5.1,2.3,8.9,25.9
14-03-2025,IndiGo,370,DEL,CCU,406,2,8.9,5.4,8.1,25.3
14-03-2025,IndiGo,869,CCU,DEL,1014,9,1.9,11.8,2.1,37.8
14-03-2025,Vistara,791,HYD,CCU,335,36,21.4,13.3,1.6,11.7
14-03-2025,GoFirst,586,CCU,HYD,1838,10,21.5,13.8,4.4,8.7
14-03-2025,AirIndia,984,CCU,DEL,1147,14,10.3,6.3,6.2,2.8
14-03-2025,GoFirst,271,CCU,BLR,1827,12,15.3,6.2,8.5,6.9
14-03-2025,Vistara,373,BOM,HYD,714,5,16,6.7,2.3,17.6
14-03-2025,AirIndia,358,CCU,HYD,50,9,18.7,6.3,4.8,32.7
14-03-2025,AirIndia,234,CCU,CCU,323,20,13,10.3,6.5,7.8
14-03-2025,GoFirst,782,BOM,HYD,788,22,12.8,6,4.5,2.1
14-03-2025,SpiceJet,821,BOM,BOM,140,14,15.8,1.3,4.5,7.2
14-03-2025,IndiGo,847,HYD,DEL,469,25,17.6,7.1,2.3,-0.5
14-03-2025,SpiceJet,521,BLR,BOM,786,12,8.7,4.1,9.9,36.7
14-03-2025,GoFirst,520,DEL,CCU,1825,8,8.3,1.4,4.8,34.3
14-03-2025,IndiGo,285,DEL,CCU,1357,9,6.7,7.6,5.3,8.9
14-03-2025,SpiceJet,463,CCU,DEL,1916,5,13.7,3.9,2.2,6.1
14-03-2025,IndiGo,706,HYD,HYD,963,7,9,7.3,5.1,35.7
14-03-2025,AirIndia,477,CCU,BLR,372,11,13.5,4.9,2.6,-4.9
14-03-2025,SpiceJet,622,DEL,CCU,1692,8,10.1,9.5,2,22
14-03-2025,IndiGo,679,BOM,DEL,1179,8,20.9,14.9,2.8,36.2
15-03-2025,IndiGo,990,BLR,BLR,2338,6,1.8,8.7,0,17.9
15-03-2025,IndiGo,821,HYD,HYD,1671,9,14.3,10.1,5.7,-4.9
15-03-2025,SpiceJet,295,BOM,CCU,105,9,14.4,13.9,3.9,4.8
15-03-2025,Vistara,980,BLR,DEL,1443,8,9.6,6.2,9,36.5
15-03-2025,SpiceJet,197,HYD,DEL,1681,8,10.5,3.3,0.4,-4.2
15-03-2025,GoFirst,704,HYD,DEL,1,20,20,5,0.4,12.8
15-03-2025,SpiceJet,121,DEL,CCU,2137,14,7,6.6,8.9,30.5
15-03-2025,IndiGo,549,BOM,BLR,349,10,21.8,10,1.3,32.7
15-03-2025,AirIndia,271,HYD,DEL,1286,6,22.4,1.1,0,16.5
15-03-2025,SpiceJet,482,HYD,HYD,1062,7,16.3,12.9,1.8,5.5
15-03-2025,SpiceJet,233,BLR,DEL,2206,41,19.3,2.1,8.2,22
15-03-2025,IndiGo,525,DEL,BLR,444,9,15.3,13.6,8,6.9
15-03-2025,AirIndia,124,CCU,CCU,2345,4,13.1,14.3,3.4,6.5
15-03-2025,AirIndia,602,DEL,DEL,951,24,24.2,14.9,6.7,31.3
15-03-2025,GoFirst,284,CCU,DEL,35,8,7.1,12.3,5.1,1.9
15-03-2025,SpiceJet,184,BOM,HYD,1107,10,3.9,3,9,-4.8
15-03-2025,AirIndia,666,BOM,HYD,1475,24,7.2,10.9,0.6,10.2
15-03-2025,AirIndia,862,HYD,DEL,1798,23,15.4,3.8,8.1,17.1
15-03-2025,Vistara,243,BOM,DEL,1845,8,4.6,13.6,1.7,26.7
15-03-2025,Vistara,962,HYD,HYD,1408,13,22.7,5.4,3.9,30.2
15-03-2025,AirIndia,778,DEL,BLR,1195,22,10.3,5.6,1.9,24.9
15-03-2025,GoFirst,511,BOM,BOM,1399,9,21.2,13.8,7,23.2
15-03-2025,AirIndia,323,DEL,BOM,1708,9,6.2,1.2,6.8,25
15-03-2025,IndiGo,319,DEL,DEL,1385,5,7.8,3.7,5.5,7.2
16-03-2025,SpiceJet,278,BOM,HYD,2188,7,1.5,6.9,7,12.2
16-03-2025,GoFirst,730,DEL,CCU,1300,12,6.4,10.8,6.4,22.7
16-03-2025,IndiGo,532,BOM,CCU,1243,8,12.3,10.1,7.8,-2
16-03-2025,GoFirst,364,BOM,BOM,520,23,23.7,10.4,2.4,8.3
16-03-2025,IndiGo,528,BOM,BLR,1806,9,9.7,13.3,4.3,13.3
16-03-2025,SpiceJet,761,CCU,BOM,9,6,16,2.7,1.5,19
16-03-2025,SpiceJet,515,DEL,DEL,983,7,10.7,8.3,4.3,16.9
16-03-2025,Vistara,552,BLR,BLR,1656,19,1.2,11.2,7,27.3
16-03-2025,IndiGo,826,BOM,CCU,1660,8,12.6,9.9,6.9,16.3
16-03-2025,Vistara,296,DEL,HYD,2199,11,1.6,7.3,7.1,35.7
16-03-2025,IndiGo,653,HYD,HYD,719,9,22.1,1.2,3.1,12.1
16-03-2025,Vistara,152,BOM,DEL,1072,6,18.8,1.8,6.6,18.6
16-03-2025,SpiceJet,579,BOM,BOM,858,40,9.5,2.7,3.7,-4.9
16-03-2025,GoFirst,542,BLR,DEL,1316,6,16,5.8,9.4,9
16-03-2025,Vistara,429,CCU,HYD,1603,8,2.8,2.6,3.4,34
16-03-2025,IndiGo,350,CCU,CCU,49,24,17.6,7,6,10
16-03-2025,IndiGo,906,BOM,HYD,145,6,20.6,3.5,7.5,6.4
16-03-2025,SpiceJet,989,DEL,BLR,914,10,20.5,11.9,9.1,19.5
16-03-2025,IndiGo,882,HYD,HYD,1462,6,7.1,13.2,4.4,-1.5
16-03-2025,AirIndia,222,HYD,HYD,2289,6,6.6,6.5,3.6,18.9
16-03-2025,GoFirst,978,DEL,BLR,580,8,13,8.2,4.3,8.7
16-03-2025,Vistara,486,BOM,BOM,1584,6,24.2,14.3,3.2,12.2
16-03-2025,GoFirst,438,HYD,HYD,482,8,23,8.5,6.5,30.6
16-03-2025,SpiceJet,877,CCU,DEL,1249,7,9,14.9,9.3,24.8
17-03-2025,Vistara,447,DEL,HYD,672,6,19.5,3,1.3,15.1
17-03-2025,Vistara,128,BLR,DEL,630,19,23,13.1,5.6,21
17-03-2025,AirIndia,134,BOM,BLR,661,26,6.5,8,9,29.5
17-03-2025,SpiceJet,617,DEL,HYD,987,8,20.8,1.3,1,28.6
17-03-2025,IndiGo,495,HYD,BLR,1546,33,6.7,14.6,4.9,3.3
17-03-2025,AirIndia,722,BOM,BLR,649,10,8.6,14.5,8.7,8.5
17-03-2025,AirIndia,393,CCU,BOM,968,5,5,6.4,9,10.7
17-03-2025,GoFirst,688,BOM,HYD,1100,8,12.7,14.4,5.1,3.4
17-03-2025,GoFirst,448,BOM,DEL,440,9,21.1,3,0.2,-4.5
17-03-2025,GoFirst,246,CCU,DEL,920,4,13.2,10.5,1.1,2.8
17-03-2025,AirIndia,166,CCU,HYD,769,10,3.1,3.7,5.9,31.4
17-03-2025,IndiGo,619,BOM,BOM,1343,13,6.3,4.5,1.2,19.6
17-03-2025,Vistara,221,CCU,BOM,1826,8,14.1,11.9,1.5,10.4
17-03-2025,GoFirst,439,DEL,BOM,262,41,14.6,6.3,7.7,22.4
17-03-2025,IndiGo,274,CCU,DEL,1577,9,14.4,1.1,7.5,28.3
17-03-2025,SpiceJet,790,CCU,BLR,998,15,1.9,6.8,8.4,10.9
17-03-2025,GoFirst,696,BOM,BOM,699,20,18.8,4.2,1.1,16
17-03-2025,Vistara,550,DEL,DEL,2349,9,22.7,10.6,2,-2.1
17-03-2025,SpiceJet,656,BLR,DEL,1603,11,12.8,3.7,8.3,21.9
17-03-2025,SpiceJet,235,BLR,BLR,1241,9,18,12.8,7.2,11
17-03-2025,Vistara,954,HYD,HYD,1125,23,22.9,4.7,8.1,14.5
17-03-2025,GoFirst,115,CCU,HYD,2335,22,16.1,6.5,9.9,14
17-03-2025,AirIndia,432,CCU,BOM,1190,5,16.9,5.2,8.6,23.5
17-03-2025,Vistara,294,DEL,BOM,1005,8,18,10,5.2,20.8
18-03-2025,Vistara,595,BLR,BLR,35,8,6.5,2.4,3.1,14
18-03-2025,Vistara,108,HYD,BOM,743,8,14.6,7.7,5.7,-4.2
18-03-2025,SpiceJet,927,DEL,BLR,1764,35,21.1,5.7,6.4,22.9
18-03-2025,IndiGo,433,CCU,DEL,352,8,7.4,13.4,3.4,34.6
18-03-2025,AirIndia,432,BLR,BOM,1922,9,22.4,2,7.7,29.6
18-03-2025,GoFirst,426,HYD,DEL,72,12,15.5,12.6,0.9,39.2
18-03-2025,GoFirst,114,BOM,CCU,1376,6,10.6,3.3,7.8,1.3
18-03-2025,IndiGo,938,BLR,BLR,1914,38,15.6,2.2,0.3,5
18-03-2025,Vistara,713,HYD,CCU,1093,20,10,3.8,5,19.3
18-03-2025,AirIndia,325,DEL,BOM,707,7,21,2.4,8.6,5.6
18-03-2025,GoFirst,524,BOM,DEL,1804,29,12.1,8.3,0.9,-3.4
18-03-2025,GoFirst,889,HYD,BOM,955,6,22.5,14.8,5.2,13.1
18-03-2025,Vistara,507,HYD,CCU,159,16,12.7,1.5,1.6,7.9
18-03-2025,IndiGo,212,CCU,BOM,2196,12,16.5,7.5,8.9,6.9
18-03-2025,AirIndia,527,BLR,HYD,1735,5,24.9,6.4,8.3,37.9
18-03-2025,IndiGo,100,CCU,CCU,1585,4,3.7,5.8,9.3,5.7
18-03-2025,IndiGo,365,BOM,BOM,66,5,18.4,5.6,8.7,0.8
18-03-2025,AirIndia,590,HYD,DEL,57,5,3.5,13.5,7.4,0.6
18-03-2025,AirIndia,307,CCU,BOM,341,6,21,1.3,1.8,31.3
18-03-2025,GoFirst,721,BLR,DEL,1153,10,14.9,11.8,3,27.2
18-03-2025,GoFirst,811,BOM,HYD,1195,12,23.5,4.5,5,0.8
18-03-2025,AirIndia,468,DEL,BOM,1232,5,21.6,6.4,5.9,4.9
18-03-2025,SpiceJet,405,CCU,HYD,1494,24,1.9,6.9,7.8,28.6
18-03-2025,GoFirst,111,BOM,CCU,1821,9,3.4,5.3,2.3,7.4
19-03-2025,SpiceJet,444,DEL,DEL,115,13,15,2.3,1.3,39.2
19-03-2025,AirIndia,564,CCU,CCU,661,7,13,2.6,4.8,19.3
19-03-2025,GoFirst,799,BOM,DEL,1465,7,4.2,5.2,1.6,3.6
19-03-2025,IndiGo,765,BOM,HYD,1868,7,3.2,12.5,6.9,33.6
19-03-2025,AirIndia,593,CCU,BLR,2334,6,14.1,2.9,5.8,9.4
19-03-2025,Vistara,467,BOM,BOM,1016,12,1.2,11.4,7.4,8
19-03-2025,SpiceJet,945,HYD,HYD,310,23,21.8,5,0.6,9.7
19-03-2025,AirIndia,519,CCU,DEL,207,7,20.2,13.4,9.6,29.6
19-03-2025,AirIndia,988,BOM,DEL,632,11,19.6,7,0,2.8
19-03-2025,GoFirst,890,DEL,DEL,2102,14,0.4,3.4,3.3,12.2
19-03-2025,GoFirst,270,DEL,DEL,656,5,1.2,14.8,6.8,-3.6
19-03-2025,GoFirst,233,HYD,BOM,1423,6,13.7,3.5,0.5,32.2
19-03-2025,Vistara,526,CCU,CCU,1931,5,24.9,8.9,0.8,10.3
19-03-2025,GoFirst,124,BOM,BLR,1679,7,8.6,9,0.8,6.2
19-03-2025,AirIndia,629,BOM,BOM,236,22,8.6,6.2,5.8,21.1
19-03-2025,GoFirst,289,DEL,DEL,347,7,3.4,14.3,9,26.7
19-03-2025,IndiGo,240,HYD,BOM,629,24,16.9,12.8,5.6,31.6
19-03-2025,GoFirst,654,DEL,HYD,1540,7,16.2,12.6,6,10.7
19-03-2025,Vistara,945,DEL,DEL,2003,12,2.5,14.6,3.5,31.6
19-03-2025,IndiGo,895,HYD,BLR,1271,7,11.7,7.4,0.2,15.9
19-03-2025,AirIndia,757,CCU,DEL,363,14,16.7,2.4,0.2,-0.4
19-03-2025,AirIndia,414,BOM,BLR,285,5,12.3,11.7,8.9,33.1
19-03-2025,SpiceJet,543,CCU,BLR,148,35,16.9,6.3,1,19.6
19-03-2025,IndiGo,418,BLR,CCU,1107,7,20.4,3.7,10,22.1
20-03-2025,SpiceJet,540,BLR,CCU,455,23,17.1,7.8,1.6,37.2
20-03-2025,IndiGo,191,BLR,BOM,1766,21,15.4,14,6.7,20.2
20-03-2025,IndiGo,278,HYD,BOM,799,9,21.3,3.4,9.5,-4.7
20-03-2025,Vistara,155,DEL,BLR,1184,8,22.5,12.9,3.6,34.2
20-03-2025,SpiceJet,254,CCU,DEL,1012,5,9.7,6.9,7.3,7.8
20-03-2025,Vistara,771,BOM,HYD,1523,23,4.3,2.9,3.5,17.6
20-03-2025,IndiGo,210,BLR,HYD,480,22,20.4,12.9,3,4.2
20-03-2025,AirIndia,236,CCU,DEL,1686,16,5.3,14.6,2,8.4
20-03-2025,IndiGo,331,BLR,DEL,2161,8,23.2,5.1,8.2,25.9
20-03-2025,Vistara,567,BLR,CCU,1601,7,0.6,5.2,2.6,14.3
20-03-2025,SpiceJet,831,BOM,HYD,340,21,23,6.5,2.8,23.2
20-03-2025,SpiceJet,580,HYD,BLR,2010,42,14.7,12.4,10,32.1
20-03-2025,Vistara,167,DEL,BOM,1866,3,19.4,1.1,3.3,10.3
20-03-2025,SpiceJet,913,HYD,CCU,834,5,10,4.1,4.2,20.6
20-03-2025,GoFirst,348,CCU,HYD,1203,6,24.8,10.9,9.9,30
20-03-2025,AirIndia,422,HYD,DEL,1725,11,5.7,6.7,3.7,27.2
20-03-2025,AirIndia,617,CCU,HYD,1689,21,6.6,5.6,3.7,19.3
20-03-2025,AirIndia,891,CCU,BLR,310,6,1.3,13.2,8.3,12.3
20-03-2025,SpiceJet,531,DEL,CCU,261,5,23.5,13.8,3.1,13.3
20-03-2025,SpiceJet,586,BOM,DEL,1442,6,11.4,14.3,2.3,14.5
20-03-2025,IndiGo,705,DEL,BLR,405,9,16.9,4.8,4.2,10.7
20-03-2025,IndiGo,528,HYD,BOM,2190,5,17.2,13.8,7,26.5
20-03-2025,AirIndia,368,CCU,CCU,341,23,21.9,11.3,0.4,0.6
20-03-2025,GoFirst,808,BLR,BLR,1339,9,16.6,3.2,3.7,38.5
21-03-2025,IndiGo,636,BLR,BLR,243,6,14.1,9.5,3.5,30.1
21-03-2025,IndiGo,247,CCU,DEL,489,8,17.8,1.4,2.4,8.4
21-03-2025,SpiceJet,217,DEL,BOM,11,9,18.8,10.9,6.5,-3.1
21-03-2025,GoFirst,949,BOM,BLR,560,9,4.6,11.3,2.9,27
21-03-2025,AirIndia,466,DEL,CCU,41,4,2.7,12.1,6.1,28
21-03-2025,IndiGo,949,CCU,BLR,593,8,1.9,3.4,5,38.4
21-03-2025,GoFirst,165,CCU,HYD,1452,9,9.4,9.8,2.2,6.4
21-03-2025,GoFirst,912,BOM,CCU,1826,24,12.5,3.5,2.7,-1.3
21-03-2025,AirIndia,469,HYD,CCU,1693,4,15.4,14.3,1.7,36.2
21-03-2025,GoFirst,274,HYD,BLR,133,7,24,10.5,0.6,6.6
21-03-2025,GoFirst,930,BOM,DEL,947,8,8.3,2.3,6.2,27.5
21-03-2025,GoFirst,687,HYD,CCU,72,25,19,3.6,6.7,-2.3
21-03-2025,IndiGo,594,BLR,HYD,398,6,13.3,10.3,1.7,29.2
21-03-2025,AirIndia,213,HYD,DEL,1428,6,5.5,7.7,6.2,0.7
21-03-2025,GoFirst,210,HYD,DEL,129,7,15.4,11.3,9.8,26.3
21-03-2025,GoFirst,860,HYD,DEL,1811,8,24.2,4.9,0.7,19
21-03-2025,IndiGo,538,BLR,CCU,2001,24,3.1,10.2,4.9,38
21-03-2025,AirIndia,814,HYD,DEL,265,45,12.7,3.5,7.3,-3.3
21-03-2025,SpiceJet,246,BLR,BLR,1560,8,1.3,8.6,0.5,8.1
21-03-2025,IndiGo,134,BOM,DEL,1985,20,8,14.4,7.8,-1.9
21-03-2025,AirIndia,408,DEL,HYD,792,6,15.5,9.8,9.8,34.6
21-03-2025,GoFirst,637,BOM,BOM,2300,12,21,1.7,0.9,21.7
21-03-2025,AirIndia,849,DEL,HYD,1312,25,18.3,14.8,8.2,19.1
21-03-2025,AirIndia,113,BOM,CCU,163,4,11.6,3.2,3.8,0.9
22-03-2025,AirIndia,473,DEL,DEL,94,5,22.7,11.1,1.4,17
22-03-2025,SpiceJet,656,DEL,DEL,1805,29,7.6,8.5,4.9,12.9
22-03-2025,AirIndia,527,CCU,BLR,1133,5,18.8,5.1,0.7,9.2
22-03-2025,SpiceJet,827,DEL,DEL,821,15,11.9,3.5,5.2,29.7
22-03-2025,GoFirst,332,DEL,HYD,237,7,22.5,3.5,0.2,-2.2
22-03-2025,SpiceJet,804,CCU,CCU,1960,23,19.9,13,7.3,24.1
22-03-2025,GoFirst,662,HYD,BOM,1048,20,22.5,13.2,4.9,32
22-03-2025,GoFirst,986,HYD,DEL,1676,6,5.4,7.5,4.6,35.8
22-03-2025,SpiceJet,825,CCU,BOM,963,28,16.7,2.5,2,28.6
22-03-2025,IndiGo,762,BLR,DEL,536,25,18.5,13.4,3.6,7.7
22-03-2025,Vistara,539,DEL,CCU,1603,5,18.6,7.8,1.8,22
22-03-2025,AirIndia,601,DEL,HYD,1979,26,12.6,7.1,7.4,1.4
22-03-2025,Vistara,374,CCU,CCU,127,6,0.3,6.7,2,0.3
22-03-2025,AirIndia,949,CCU,BOM,91,10,6.5,6.1,6.2,23.7
22-03-2025,AirIndia,175,BLR,DEL,542,4,8.1,8.4,2.8,33.3
22-03-2025,GoFirst,538,HYD,BOM,845,6,21.3,9.5,6.6,-2
22-03-2025,AirIndia,831,BOM,HYD,1681,9,21,7.5,5.4,-0.2
22-03-2025,AirIndia,959,HYD,CCU,1851,10,2.6,13.6,4.2,20.5
22-03-2025,SpiceJet,798,DEL,BOM,389,6,23.7,5.4,6.7,4.8
22-03-2025,Vistara,388,CCU,BOM,1884,6,4.6,9.1,4.2,22.5
22-03-2025,SpiceJet,639,BLR,HYD,42,3,10.4,5.2,8.2,4.7
22-03-2025,AirIndia,990,HYD,DEL,253,28,5.4,11.5,7.3,0.2
22-03-2025,GoFirst,791,BLR,BOM,1083,25,21.5,2.4,5.4,19.6
22-03-2025,SpiceJet,352,HYD,HYD,2334,23,18.7,3.6,8.8,33.8
